Contract Symbol,Ticker,Option Type,strike,Expiry,Calendar DTE,Current Stock Price,bid,ask,MarketMid,SpreadPct,volume,openInterest,Initial Recommended Action,BS_ForeV,BS_ForeV AskEdge,Forecast Edge Per Contract,Forecast Edge Return,Premium Paid,Moneyness,Break-Even Price,IV_Mid,IV Used,ForeV Used,Volatility Spread,Greek Volatility,Greek Volatility Source,Delta,Gamma,Vega,Theta,Rho,Base_Mark_to_Ask_PnL,Scenario_Count,Mean_Purchase_PnL,Median_Purchase_PnL,Purchase_PnL_StdDev,Fifth_Percentile_Purchase_PnL,Expected_Shortfall_5pct_PnL,Worst_Purchase_PnL,Best_Purchase_PnL,Mean_Purchase_Return,Median_Purchase_Return,Purchase_Return_StdDev,Fifth_Percentile_Purchase_Return,Expected_Shortfall_5pct_Return,Worst_Purchase_Return,Best_Purchase_Return,Scenario_Profit_Frequency,Scenario_Loss_Frequency,Scenario_Breakeven_Frequency,Mean_Scenario_Movement_PnL,Median_Scenario_Movement_PnL,Positive_Movement_Frequency,Negative_Movement_Frequency,Base_Mark_to_Ask_Return,Mean_Scenario_Movement_Return,Mean_PnL_Minus_Forecast_Edge,Mean_Return_Minus_Forecast_Edge,Attribution_Scenario_Count,Mean_Full_Movement_PnL,Mean_Approximate_PnL,Mean_Residual_PnL,Median_Absolute_Residual_PnL,P95_Absolute_Residual_PnL,Gross_Full_Movement_PnL,Gross_Residual_PnL,Mean_Delta_PnL,Mean_Gamma_PnL,Mean_Vega_PnL,Mean_Theta_PnL,Mean_Rho_PnL,Mean_Absolute_Delta_PnL,Mean_Absolute_Gamma_PnL,Mean_Absolute_Vega_PnL,Mean_Absolute_Theta_PnL,Mean_Absolute_Rho_PnL,Gross_Residual_Ratio,Local_Scenario_Count,Local_Gross_Full_Movement_PnL,Local_Gross_Residual_PnL,Local_Median_Absolute_Residual_PnL,Local_Gross_Residual_Ratio,Mean_Full_Movement_Return,Mean_Approximate_Return,Mean_Residual_Return,Mean_Delta_Return,Mean_Gamma_Return,Mean_Vega_Return,Mean_Theta_Return,Mean_Rho_Return,Mean_Absolute_Greek_PnL_Total,Delta_Driver_Share,Gamma_Driver_Share,Vega_Driver_Share,Theta_Driver_Share,Rho_Driver_Share,Dominant Greek,Dominant Driver Share,Second Driver Share,Risk Driver,Attribution Reliability,Forecast_Edge_Score,Mean_Return_Score,Median_Return_Score,Profit_Frequency_Score,Fifth_Percentile_Score,Expected_Shortfall_Score,Tail_Risk_Score,Spread_Liquidity_Score,Volume_Liquidity_Score,Open_Interest_Liquidity_Score,Liquidity_Score,Final Score,Missing Liquidity Data,Spread Rejection,Volume Rejection,Open Interest Rejection,Liquidity Rejection,Risk Tail Cutoff,Risk Rejection,Final Recommended Action,Attribution Warning,Recommendation Change,Final Recommendation Reason,Overall Score Rank,Final Shortlist Rank,Ticker Shortlist Rank
GOOGL260918P00335000,GOOGL,Puts,335.0,2026-09-18,47,356.1300048828125,7.45,7.95,7.7,0.06493506493506493,285.0,2268.0,Buy,9.99236928722668,0.2569017971354314,204.23692872266795,0.2569017971354314,795.0,0.9406677207954846,327.05,0.25988553595389685,0.3282537878417968,0.309851520045094,-0.018402267796702843,0.25988553595389685,Calculated Mid IV,-0.33042666453244535,0.01069782671052531,0.4540459359663619,-0.19325011886733348,-0.16144158729159322,-24.999994817771398,1000,133.08454845018693,-303.4078648440659,1148.7767313822249,-789.1439106988432,-793.2818355478769,-794.9999999593653,8055.170038093452,0.1674019477360842,-0.3816451130114037,1.4450021778392772,-0.9926338499356518,-0.9978387868526752,-0.9999999999488871,10.132289356092391,0.382,0.618,0.0,158.08454326795834,-278.4078700262945,0.388,0.612,-0.0314465343619766,0.1988484820980608,-71.15238027248103,-0.08949984939934719,1000,158.08454326795834,147.56040658422486,10.524136683733452,64.96194465535821,383.16848013380525,800964.9864897106,119425.90649856828,27.1984713576014,424.79759551563234,-18.474755624795616,-285.60435067403216,-0.3565539901810967,736.1229496588052,424.79759551563234,183.303002101966,285.60435067403216,6.4441422916573625,0.14910253071356003,66,19342.948498861664,1005.3516870678777,10.162527354425464,0.05197510023495347,0.1988484820980608,0.1856105743197797,0.013237907778281072,0.03421191365736025,0.5343365981328708,-0.02323868632049763,-0.35925075556482033,-0.00044849558513345496,1636.272040242093,0.4498780957901675,0.2596130625398829,0.11202477191680522,0.17454576234876926,0.003938307404375086,Delta,0.4498780957901675,0.2596130625398829,Directional,High,92.06549118387909,90.80604534005037,52.51889168765743,38.2,49.37027707808564,49.496221662468514,49.43324937027708,59.69773299748111,74.93702770780857,68.63979848866498,67.75818639798489,68.82193954659951,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 68.8. Primary risk driver: Directional.",107,23,7
META260918P00520000,META,Puts,520.0,2026-09-18,47,556.7100219726562,13.65,14.35,14.0,0.04999999999999995,523.0,3438.0,Buy,25.04058615482913,0.7449885822180577,1069.058615482913,0.7449885822180577,1435.0,0.9340589884791776,505.65,0.2624647607430917,0.37402969726562496,0.4130862391333008,0.03905654186767582,0.2624647607430917,Calculated Mid IV,-0.36271230750454897,0.006919996263834595,0.724836299884324,-0.3904269748571078,-0.278041125724656,-35.00215965689275,1000,99.82511681203289,-598.0799587735169,1839.2778385580339,-1423.8871788808556,-1431.5856496259287,-1434.9999998732874,12587.793726928643,0.0695645413324271,-0.4167804590756215,1.281726716765181,-0.9922558737845684,-0.9976206617602291,-0.9999999999116985,8.771981691239473,0.367,0.633,0.0,134.82727646892567,-563.0777991166241,0.374,0.626,-0.024391748889820732,0.09395629022224786,-969.2334986708801,-0.6754240408856307,1000,134.82727646892567,111.03279034539223,23.794486123533435,128.79260125876675,659.5002839129719,1327498.4291266124,212147.57822838792,46.671544768430685,671.4803359617962,-29.492992773612325,-577.0120261413197,-0.6140714699026775,1263.1590484760225,671.4803359617961,292.62384987214335,577.0120261413197,11.098358280299063,0.1598100408811512,66,33844.36154926274,1827.4157945142774,19.914704389297015,0.053994689539477676,0.09395629022224786,0.07737476679121409,0.01658152343103375,0.03252372457730361,0.4679305477085688,-0.020552608204607893,-0.40209897292078023,-0.0004279243692701585,2815.373618731581,0.44866480245173196,0.23850487604708048,0.10393783898706137,0.2049504272904577,0.00394205522366841,Delta,0.44866480245173196,0.23850487604708048,Directional,High,96.4735516372796,83.24937027707809,51.13350125944584,36.7,49.622166246851386,49.74811083123426,49.685138539042825,68.38790931989924,80.79345088161209,74.05541561712846,74.41225860621326,68.76486565911,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 68.8. Primary risk driver: Directional.",108,24,6
META260918P00500000,META,Puts,500.0,2026-09-18,47,556.7100219726562,8.55,9.1,8.825,0.06232294617563728,1695.0,7991.0,Buy,16.81656244800365,0.8479738953850167,771.6562448003651,0.8479738953850167,910.0,0.89813364276844,490.9,0.28904643134823976,0.38101815277099604,0.4130862391333008,0.03206808636230474,0.28904643134823976,Calculated Mid IV,-0.24171296107095422,0.005282762623631487,0.6093850296397323,-0.3127458887179433,-0.18463794355061824,-27.498660085337256,1000,71.30186948513148,-451.2627288508758,1350.9280242043683,-905.4291194464884,-908.7267637077557,-909.9999998739119,11147.610331476202,0.07835370273091372,-0.49589310862733604,1.4845362903344705,-0.9949770543368003,-0.9986008392392918,-0.9999999998614416,12.250121243380441,0.345,0.655,0.0,98.80052957046875,-423.7640687655386,0.356,0.644,-0.0302183077860849,0.10857201051699863,-700.3543753152337,-0.769620192654103,1000,98.80052957046875,56.3035236067625,42.49700596370626,132.17991773667586,627.0710217524709,910286.8707745685,207422.33191257511,31.10210778715167,512.6117249313127,-24.795375560496055,-462.20714893624836,-0.4077846149573455,841.7743417953336,512.6117249313127,246.0149877373507,462.20714893624836,7.3700537800717125,0.22786479578254074,66,22821.57830257189,2096.952622266642,25.34038359064452,0.09188464506989531,0.10857201051699863,0.061872003963475274,0.04670000655352336,0.03417814042544139,0.5633095878366073,-0.027247665451094565,-0.5079199438859872,-0.0004481149614915885,2069.9782571803175,0.40665854284961506,0.24764111562678054,0.11884906852715803,0.22329082314413176,0.0035604498523144155,Delta,0.40665854284961506,0.24764111562678054,Directional,High,97.22921914357683,84.63476070528966,47.984886649874056,34.5,47.607052896725435,47.48110831234257,47.544080604534,61.0831234256927,91.183879093199,88.79093198992443,80.35264483627203,68.75182619647354,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 68.8. Primary risk driver: Directional.",109,25,7
META260918P00510000,META,Puts,510.0,2026-09-18,47,556.7100219726562,10.75,11.35,11.05,0.05429864253393662,344.0,3446.0,Buy,20.672617685490195,0.8213760075321759,932.2617685490195,0.8213760075321759,1135.0,0.9160963156238088,498.65,0.2745640369837625,0.3750367672729492,0.4130862391333008,0.03804947186035157,0.2745640369837625,Calculated Mid IV,-0.2967974592957862,0.006139244342127187,0.6727003336864531,-0.35039806649719174,-0.2269908245857028,-30.00116311313601,1000,92.47346058740682,-522.3832016872875,1584.3879403522183,-1127.9252430609615,-1133.021814056148,-1134.9999999024737,11900.821441621101,0.08147441461445536,-0.4602495169050991,1.3959365113235414,-0.9937667339744155,-0.9982571048952846,-0.9999999999140737,10.48530523490846,0.361,0.639,0.0,122.47462370054285,-492.38203857415147,0.367,0.633,-0.026432742830956837,0.1079071574454122,-839.7883079616126,-0.7399015929177205,1000,122.47462370054285,88.1840288566493,34.290594843893544,126.02268434875486,653.5977638861403,1103815.4311574318,207585.31468802493,38.190035524245474,595.7202426463124,-27.37162319738595,-517.8533024761997,-0.501323640322906,1033.6081476073555,595.7202426463124,271.5760254901972,517.8533024761997,9.060621845156227,0.18806161685052403,66,27814.849710342063,2021.562782977183,22.483421179323955,0.07267926320038787,0.1079071574454122,0.07769517960938264,0.030211977836029556,0.0336476083914057,0.5248636499086453,-0.024115967574789385,-0.45625841627859004,-0.00044169483728890397,2427.818340065221,0.4257353734215504,0.2453726594018187,0.11186010955123667,0.21329985606018945,0.00373200156520476,Delta,0.4257353734215504,0.2453726594018187,Directional,High,96.72544080604534,85.3904282115869,49.1183879093199,36.1,48.48866498740554,48.36272040302267,48.42569269521411,65.74307304785894,77.20403022670025,74.3073047858942,72.41813602015112,68.51323677581864,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 68.5. Primary risk driver: Directional.",115,26,8
GOOGL260918P00325000,GOOGL,Puts,325.0,2026-09-18,47,356.1300048828125,5.05,5.5,5.275,0.08530805687203795,1625.0,5747.0,Buy,6.500022107005634,0.18182220127375165,100.00221070056341,0.18182220127375165,550.0,0.9125880873389028,319.5,0.2789929375780563,0.33804983245849607,0.309851520045094,-0.028198312413402093,0.2789929375780563,Calculated Mid IV,-0.23721015797352757,0.008537302917214433,0.38898784038123835,-0.16409222319545297,-0.11557191155468514,-22.499999936495385,1000,100.0169042541543,-261.5971248526645,901.7831093436744,-547.266700140097,-549.2376216605495,-549.9999999691215,7316.540903551782,0.1818489168257351,-0.4756311360957536,1.6396056533521355,-0.9950303638910855,-0.9986138575646354,-0.9999999999438574,13.302801642821422,0.366,0.634,0.0,122.51690419064968,-239.0971249161691,0.372,0.628,-0.04090909079362797,0.22275800761936307,0.014693553590888087,2.6715551983441665e-05,1000,122.51690419064968,99.93662594523278,22.580278245416906,74.03121789987335,382.3717232003845,592370.7815967618,123253.60655948258,19.52552375427795,339.00584198593754,-15.82759523387253,-242.51189666055993,-0.25524790055025426,528.4556602705964,339.00584198593754,157.03838152693834,242.51189666055996,4.613196980230713,0.2080683423096038,66,14027.686751178733,1168.71881452313,13.195795620198169,0.08331514919414092,0.22275800761936307,0.1817029562640596,0.04105505135530346,0.03550095228050536,0.61637425815625,-0.028777445879768236,-0.44093072120101806,-0.0004640870919095532,1271.624977424263,0.41557508672172233,0.26659262597421607,0.12349425680913177,0.19071023372927082,0.003627796765658821,Delta,0.41557508672172233,0.26659262597421607,Directional,High,90.93198992443325,91.5617128463476,48.740554156171285,36.6,47.3551637279597,47.3551637279597,47.3551637279597,53.46347607052897,90.80604534005037,82.87153652392946,75.71368597816961,68.45179680940386,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 68.5. Primary risk driver: Directional.",117,27,8
AMZN260918P00285000,AMZN,Puts,285.0,2026-09-18,47,271.5799865722656,19.2,20.25,19.725,0.05323193916349813,21.0,165.0,Positive Edge,20.421169394636195,0.008452809611663937,17.116939463619474,0.008452809611663937,2025.0,1.0494145890391795,264.75,0.32257603889380637,0.3083565258789062,0.34133470902212126,0.032978183143215045,0.32257603889380637,Calculated Mid IV,-0.6244121451709055,0.01206825484903935,0.3697235342452134,-0.10742762378466368,-0.24375982406740904,-52.49999061713311,1000,91.79699538785033,-216.5378923096597,1453.44837286612,-1740.3345920387912,-1877.6028247031772,-2022.5052294159677,7131.402680587476,0.045331849574247074,-0.10693229249859738,0.7177522828968496,-0.8594244898956994,-0.9272112714583591,-0.9987680145264038,3.521680336092581,0.442,0.558,0.0,144.29698600498344,-164.0379016925266,0.454,0.546,-0.025925921292411412,0.07125777086665849,74.68005592423086,0.03687903996258314,1000,144.29698600498344,143.52782593710472,0.7691600678786855,43.20268402365576,256.4807743347126,1136079.0679744328,78354.12913851227,39.194934959653196,278.6822816731031,-15.043746464503348,-158.76728519135446,-0.5383590397937241,1060.8056149494346,278.6822816731031,149.26118352024525,158.76728519135446,9.729977372203074,0.0689689048476295,66,27428.282106663188,590.3268264074413,6.772108233688726,0.0215225592369138,0.07125777086665849,0.0708779387343727,0.00037983213228577064,0.019355523436865776,0.13762087983856944,-0.00742901059975474,-0.07840359762536023,-0.00026585631594751806,1657.2463427063406,0.6401013461988411,0.1681598411120976,0.09006577940398201,0.09580186185964483,0.005871171425434365,Delta,0.6401013461988411,0.1681598411120976,Directional,High,87.02770780856423,80.47858942065491,65.74307304785894,44.2,62.59445843828715,63.09823677581864,62.84634760705289,66.87657430730478,47.22921914357683,27.6448362720403,47.25020990764063,68.35124265323259,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Positive Edge -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 68.4. Primary risk driver: Directional.",120,28,12
AMZN260918C00285000,AMZN,Calls,285.0,2026-09-18,47,271.5799865722656,7.3,7.65,7.475,0.04682274247491646,2285.0,8971.0,Buy,8.374037267374021,0.09464539442797656,72.40372673740208,0.09464539442797656,765.0,1.0494145890391795,292.65,0.31708249473204436,0.330512066040039,0.34133470902212126,0.010822642982082242,0.31708249473204436,Calculated Mid IV,0.3727526889251469,0.012247904734357717,0.36883708808585985,-0.13404937750266688,0.12072841083386157,-17.499986259114486,1000,29.063959865387424,-249.57609868033916,856.8329450562686,-755.5921807739123,-762.5061016986097,-764.9999027932708,4854.021316823831,0.03799210439919925,-0.32624326624880934,1.120043065433032,-0.9877021970900814,-0.996740002220405,-0.9999998729323802,6.345125904344877,0.378,0.622,0.0,46.563946124501896,-232.07611242122468,0.384,0.616,-0.022875799031522204,0.06086790343072143,-43.33976687201466,-0.056653290028777316,1000,46.563946124501896,46.580137063015684,-0.016190938513780083,42.39529783572364,258.09229099162377,625648.4046571346,78646.76026892592,-23.398035274374937,282.8307886916485,-15.007677699492293,-198.1115750111914,0.2666363564258491,633.2646609413199,282.8307886916485,148.90331611225832,198.11157501119138,4.819025079664741,0.1257044047159772,66,15531.345717866945,608.7543736967842,6.539723626113984,0.039195211075398674,0.06086790343072143,0.06088906805622965,-2.1164625508209257e-05,-0.030585667025326717,0.3697134492701287,-0.019617879345741558,-0.2589693790995966,0.0003485442567658158,1267.929365836083,0.49944790144026674,0.22306509835044916,0.1174381792270189,0.15624811629830418,0.0038007046839608743,Delta,0.49944790144026674,0.22306509835044916,Directional,High,89.54659949622166,79.34508816120906,54.65994962216625,37.8,53.14861460957179,51.88916876574308,52.51889168765743,69.77329974811083,93.19899244332494,90.6801007556675,84.55079764903442,68.35052057094879,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 68.4. Primary risk driver: Directional.",121,29,13
GOOGL260918P00320000,GOOGL,Puts,320.0,2026-09-18,47,356.1300048828125,4.1,4.45,4.275,0.08187134502923989,1542.0,6319.0,Buy,5.118800127406118,0.1502921634620489,66.88001274061178,0.1502921634620489,445.0,0.898548270610612,315.55,0.286347544797051,0.34064380065917965,0.309851520045094,-0.030792280614085676,0.286347544797051,Calculated Mid IV,-0.19788212969161428,0.0075043342009316095,0.3509358656412365,-0.1474927248156713,-0.09624924902795307,-17.50065894600512,1000,90.23348679763765,-226.48376915002447,789.700424865961,-443.3918460180085,-444.54352964347237,-444.99999998459117,6934.113008165564,0.20277188044412958,-0.5089522902247741,1.7746076963280004,-0.9963861708269854,-0.9989742239179157,-0.9999999999653734,15.582276422843963,0.358,0.642,0.0,107.73414574364277,-208.98311020401934,0.364,0.636,-0.03932732347416881,0.24209920391829837,23.353474057025878,0.052479716982080676,1000,107.73414574364277,81.80486568735421,25.929280056288576,75.4284749576766,375.27716880591623,500581.0527301072,124143.57218294502,16.28830846388929,297.98791948696055,-14.279291684219109,-217.97949800508061,-0.21257257419592876,440.8408661555039,297.9879194869606,141.67640897474428,217.97949800508061,3.841908808050922,0.24799894343959147,66,11744.998727958444,1191.248014051214,13.761115642756053,0.10142598067852503,0.24209920391829837,0.18383115884798698,0.05826804507031141,0.03660294036829054,0.6696357741280012,-0.0320882959195935,-0.48984156855074296,-0.0004776911779683792,1102.3266014303404,0.3999185591488804,0.27032634348141643,0.12852489343077628,0.1977449312411023,0.003485272697824579,Delta,0.3999185591488804,0.27032634348141643,Mixed,Moderate,90.17632241813602,92.44332493702771,47.48110831234257,35.8,45.96977329974811,45.843828715365234,45.90680100755667,54.78589420654912,90.42821158690177,84.76070528967254,76.65827036104115,67.99804366078925,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is approximate; full repricing remains the primary result.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 68.0. Primary risk driver: Mixed.",128,30,9
GOOGL260918P00365000,GOOGL,Puts,365.0,2026-09-18,47,356.1300048828125,19.9,21.45,20.674999999999997,0.07496977025392991,99.0,1100.0,Buy,26.57475234322851,0.23891619315750637,512.4752343228512,0.23891619315750637,2145.0,1.0249066211652293,343.55,0.16758920546214756,0.31925119232177723,0.309851520045094,-0.009399672276683257,0.16758920546214756,Calculated Mid IV,-0.7725894211447544,0.012738755165867395,0.34865440573898354,-0.2202217617472906,-0.3809153945907836,-77.49998020607443,1000,133.7340684095598,-372.4960588876581,2012.79233181319,-2124.6814614416867,-2139.8063236374805,-2145.0,9687.190415041154,0.062346885039421804,-0.17365783631126253,0.9383647234560318,-0.9905274878516022,-0.9975787056584993,-1.0,4.516172687664874,0.433,0.567,0.0,211.23404861563424,-294.99607868158364,0.447,0.553,-0.0361305269025988,0.09847741194202063,-378.7411659132914,-0.17656930811808458,1000,211.23404861563424,228.9411825937319,-17.707133978097655,92.25440733118691,791.7877013003864,1601069.3186709373,222478.3230201078,63.59429639834078,505.84036466011213,-14.186460957583076,-325.4657416863208,-0.8412758208171015,1721.1710331338024,505.84036466011213,140.7553602082397,325.4657416863208,15.204713017298511,0.13895608417803493,66,43955.603488404144,1166.7432463906862,14.706296451064816,0.02654367483996626,0.09847741194202063,0.10673248605768387,-0.008255074115663242,0.029647690628597102,0.2358230138275581,-0.006613734712159943,-0.15173228050644327,-0.0003922031798681126,2708.437212705774,0.6354849302245127,0.18676466350673462,0.051969216619802215,0.1201673570867737,0.005613832562176602,Delta,0.6354849302245127,0.18676466350673462,Directional,High,91.68765743073047,82.36775818639799,61.33501259445844,43.3,51.25944584382871,49.87405541561713,50.56675062972292,56.92695214105793,61.586901763224176,55.16372795969773,57.89252728799328,67.92657010915197,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 67.9. Primary risk driver: Directional.",131,31,10
AMZN260918C00290000,AMZN,Calls,290.0,2026-09-18,47,271.5799865722656,5.8,6.15,5.975,0.058577405857740676,3839.0,15143.0,Buy,6.814865559093832,0.10810822099086691,66.48655590938316,0.10810822099086691,615.0,1.0678253713030248,296.15,0.31736918766775407,0.32996275512695306,0.34133470902212126,0.011371953895168208,0.31736918766775407,Calculated Mid IV,0.3167207814191684,0.011512267153223203,0.3469973339293863,-0.1253788881785868,0.10306523861101134,-17.500016485272774,1000,28.03502049891767,-230.50598649156535,747.812989134735,-610.2604867135265,-613.8178989681796,-614.9999821716539,4509.282356834937,0.04558539918523199,-0.37480648210010625,1.2159560798938789,-0.9922934743309374,-0.9980778845011051,-0.9999999710108193,7.332166433877946,0.368,0.632,0.0,45.535036984190434,-213.0059700062926,0.378,0.622,-0.02845531135816711,0.07404071054339909,-38.45153541046548,-0.06252282180563493,1000,45.535036984190434,46.773586410298975,-1.2385494261085415,45.53471637775739,252.47415386497846,532838.281224337,81220.21823721901,-19.880859980225228,265.84331517874296,-14.119036068799765,-185.29745883913344,0.2276261197144246,538.0727871791584,265.84331517874296,140.0863833199184,185.29745883913344,4.113977532526162,0.15242939762247198,66,13225.607260895327,713.5895367012546,8.64970282950419,0.053955143429304214,0.07404071054339909,0.07605461204926663,-0.0020139015058675473,-0.03232660159386216,0.4322655531361674,-0.022957782225690674,-0.30129668103924134,0.0003701237718933733,1133.4139220494794,0.4747363489290797,0.2345509526634679,0.12359684365497225,0.1634861326778764,0.0036297220746037084,Delta,0.4747363489290797,0.2345509526634679,Directional,High,89.67254408060454,80.60453400503779,52.896725440806044,36.8,49.496221662468514,48.740554156171285,49.1183879093199,63.35012594458438,95.84382871536525,97.35516372795969,85.51637279596976,67.72403022670026,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 67.7. Primary risk driver: Directional.",133,32,14
META260918P00490000,META,Puts,490.0,2026-09-18,47,556.7100219726562,6.5,6.95,6.725,0.06691449814126398,247.0,4430.0,Buy,13.463045159692655,0.9371287999557776,651.3045159692655,0.9371287999557776,695.0,0.8801709699130712,483.05,0.29754337963834454,0.38150642913818356,0.4130862391333008,0.031579809995117225,0.29754337963834454,Calculated Mid IV,-0.19201178815631925,0.00450708826337919,0.5351917712205988,-0.26902175170395504,-0.14630505970064728,-22.50000147129727,1000,66.12803506977716,-379.2259271043449,1135.4692684209745,-692.7821225698286,-694.3652402497166,-694.9999999588729,10391.608604042543,0.09514825189895992,-0.5456488159774748,1.633768731540971,-0.9968088094529908,-0.9990866766182974,-0.9999999999408243,14.951954825960494,0.326,0.674,0.0,88.62803654107441,-356.72592563304767,0.342,0.658,-0.03237410283639895,0.12752235473535886,-585.1764808994883,-0.8419805480568177,1000,88.62803654107441,42.364320515793175,46.26371602528125,136.34876515082448,619.5736301575724,731381.7602484487,205932.45366751915,24.706872586317445,437.34433168989733,-21.7765129086732,-397.5872468432751,-0.3231240084732851,668.6881658149249,437.34433168989733,216.0624082147324,397.5872468432751,5.839948915997135,0.2815662966459054,66,18216.826202506745,2101.7357906768716,24.163410046649673,0.11537332394309499,0.12752235473535886,0.060955856857256366,0.06656649787810251,0.03554945695873014,0.629272419697694,-0.03133311209881036,-0.5720679810694607,-0.0004649266308968131,1725.522101478827,0.3875280213692065,0.25345623293673225,0.12521567126237332,0.2304156211633165,0.0033844532683714188,Delta,0.3875280213692065,0.25345623293673225,Mixed,Moderate,98.11083123425692,86.39798488664987,46.095717884130984,32.6,45.34005037783375,45.34005037783375,45.34005037783375,59.3198992443325,73.29974811083123,78.46347607052897,70.36104114189756,67.41099076406381,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is approximate; full repricing remains the primary result.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 67.4. Primary risk driver: Mixed.",141,33,9
META260918P00555000,META,Puts,555.0,2026-09-18,47,556.7100219726562,27.9,29.2,28.549999999999997,0.04553415061295975,63.0,974.0,Buy,44.29199434698654,0.5168491214721419,1509.1994346986542,0.5168491214721419,2920.0,0.9969283434729683,525.8,0.19224378627825975,0.3739686627197265,0.4130862391333008,0.03911757641357427,0.19224378627825975,Calculated Mid IV,-0.6783191673233667,0.00845520790321143,0.6486936921803774,-0.48408285286276487,-0.5230225257983322,-65.0010637850027,1000,88.73017429180697,-793.0880008081128,2844.55298268564,-2891.5531880532794,-2912.445153345341,-2920.0,14580.764180412098,0.030387045990344853,-0.2716054797288058,0.9741619803717946,-0.9902579411141369,-0.9974127237484045,-1.0,4.993412390552089,0.402,0.598,0.0,153.73123807680977,-728.0869370231102,0.414,0.586,-0.02226063828253517,0.05264768427288006,-1420.4692604068473,-0.48646207548179704,1000,153.73123807680977,164.75513087001823,-11.023892793208503,164.16422041539704,1116.937848593997,2247440.921198264,323845.94704745617,87.28185597788155,820.4492642788155,-26.394812702974473,-715.4260482458802,-1.1551284378241606,2362.271630246475,820.4492642788156,261.88429804618073,715.4260482458802,20.877096382228128,0.14409542159390415,66,61775.84402860389,1628.4887975963716,17.03027873909093,0.02636125532890068,0.05264768427288006,0.056422990023978846,-0.0037753057510988026,0.029891046567767653,0.2809757754379505,-0.009039319418826875,-0.24500892063215077,-0.0003955919307616988,4180.908337199579,0.5650139729752487,0.19623708488867803,0.06263813432982218,0.17111737224190876,0.004993435564342424,Delta,0.5650139729752487,0.19623708488867803,Directional,High,94.20654911838791,78.71536523929471,56.80100755667507,40.2,51.385390428211586,50.377833753148614,50.8816120906801,71.03274559193954,57.43073047858942,53.14861460957179,60.53736356003358,67.23486985726281,False,False,False,False,False,-0.9995446305265128,False,Watchlist,Greek attribution is reliable under local shocks.,Buy -> Watchlist,"Positive valuation and scenario evidence, but the score or consistency is below the Candidate requirement. Composite score: 67.2. Primary risk driver: Directional.",144,34,10
